2697000,301,ENGLISH CORE,079,B1,false
2697000,042,PHYSICS,093,A1,false
2697000,043,CHEMISTRY,094,A1,false
2697000,041,MATHEMATICS,095,A1,false
2697000,048,PHYSICAL EDUCATION,086,A2,false
2697000,500,WORK EXPERIENCE,---,A1,false
2697000,502,PHY & HEALTH EDUCA,---,A1,false
2697000,503,GENERAL STUDIES,---,A1,false
2697000,"",Result: PASS,"","",false
2697001,301,ENGLISH CORE,085,A2,false
2697001,042,PHYSICS,072,B1,false
2697001,043,CHEMISTRY,083,B1,false
2697001,041,MATHEMATICS,084,A2,false
2697001,048,PHYSICAL EDUCATION,076,B2,false
2697001,500,WORK EXPERIENCE,---,A2,false
2697001,502,PHY & HEALTH EDUCA,---,A1,false
2697001,503,GENERAL STUDIES,---,A2,false
2697001,"",Result: PASS,"","",false
2697002,301,ENGLISH CORE,081,B1,false
2697002,042,PHYSICS,094,A1,false
2697002,043,CHEMISTRY,094,A1,false
2697002,041,MATHEMATICS,095,A1,false
2697002,048,PHYSICAL EDUCATION,086,A2,false
2697002,500,WORK EXPERIENCE,---,A1,false
2697002,502,PHY & HEALTH EDUCA,---,A1,false
2697002,503,GENERAL STUDIES,---,A2,false
2697002,"",Result: PASS,"","",false
2697003,301,ENGLISH CORE,085,A2,false
2697003,042,PHYSICS,077,A2,false
2697003,043,CHEMISTRY,076,B2,false
2697003,041,MATHEMATICS,059,B2,false
2697003,065,INFORMATICS PRAC.,080,B2,false
2697003,500,WORK EXPERIENCE,---,B2,false
2697003,502,PHY & HEALTH EDUCA,---,B1,false
2697003,503,GENERAL STUDIES,---,B2,false
2697003,"",Result: PASS,"","",false
2697004,301,ENGLISH CORE,063,C1,false
2697004,042,PHYSICS,079,A2,false
2697004,043,CHEMISTRY,068,C1,false
2697004,041,MATHEMATICS,044,C2,false
2697004,065,INFORMATICS PRAC.,077,C1,false
2697004,500,WORK EXPERIENCE,---,B1,false
2697004,502,PHY & HEALTH EDUCA,---,B1,false
2697004,503,GENERAL STUDIES,---,B2,false
2697004,"",Result: PASS,"","",false
2697005,301,ENGLISH CORE,080,B1,false
2697005,042,PHYSICS,094,A1,false
2697005,043,CHEMISTRY,095,A1,false
2697005,041,MATHEMATICS,095,A1,false
2697005,048,PHYSICAL EDUCATION,094,A1,false
2697005,500,WORK EXPERIENCE,---,A1,false
2697005,502,PHY & HEALTH EDUCA,---,A1,false
2697005,503,GENERAL STUDIES,---,A2,false
2697005,"",Result: PASS,"","",false
2697006,301,ENGLISH CORE,081,B1,false
2697006,042,PHYSICS,078,A2,false
2697006,043,CHEMISTRY,079,B1,false
2697006,041,MATHEMATICS,074,B1,false
2697006,048,PHYSICAL EDUCATION,075,B2,false
2697006,500,WORK EXPERIENCE,---,A1,false
2697006,502,PHY & HEALTH EDUCA,---,A1,false
2697006,503,GENERAL STUDIES,---,A1,false
2697006,"",Result: PASS,"","",false
2697007,301,ENGLISH CORE,091,A1,false
2697007,042,PHYSICS,093,A1,false
2697007,043,CHEMISTRY,093,A1,false
2697007,041,MATHEMATICS,095,A1,false
2697007,065,INFORMATICS PRAC.,097,A1,false
2697007,500,WORK EXPERIENCE,---,A2,false
2697007,502,PHY & HEALTH EDUCA,---,A1,false
2697007,503,GENERAL STUDIES,---,A2,false
2697007,"",Result: PASS,"","",false
2697008,301,ENGLISH CORE,072,B2,false
2697008,042,PHYSICS,092,A1,false
2697008,043,CHEMISTRY,078,B1,false
2697008,041,MATHEMATICS,061,B2,false
2697008,072,MASS MEDIA STUDIES,085,A2,false
2697008,500,WORK EXPERIENCE,---,A2,false
2697008,502,PHY & HEALTH EDUCA,---,A2,false
2697008,503,GENERAL STUDIES,---,B1,false
2697008,"",Result: PASS,"","",false
2697009,301,ENGLISH CORE,083,A2,false
2697009,042,PHYSICS,062,C1,false
2697009,043,CHEMISTRY,061,C2,false
2697009,041,MATHEMATICS,039,D1,false
2697009,048,PHYSICAL EDUCATION,079,B1,false
2697009,500,WORK EXPERIENCE,---,B2,false
2697009,502,PHY & HEALTH EDUCA,---,B1,false
2697009,503,GENERAL STUDIES,---,B2,false
2697009,"",Result: PASS,"","",false
2697010,301,ENGLISH CORE,090,A1,false
2697010,042,PHYSICS,081,A2,false
2697010,043,CHEMISTRY,096,A1,false
2697010,041,MATHEMATICS,095,A1,false
2697010,049,PAINTING,100,A1,false
2697010,500,WORK EXPERIENCE,---,A1,false
2697010,502,PHY & HEALTH EDUCA,---,A1,false
2697010,503,GENERAL STUDIES,---,A1,false
2697010,"",Result: PASS,"","",false
2697011,301,ENGLISH CORE,081,B1,false
2697011,042,PHYSICS,094,A1,false
2697011,043,CHEMISTRY,095,A1,false
2697011,041,MATHEMATICS,092,A1,false
2697011,065,INFORMATICS PRAC.,096,A1,false
2697011,500,WORK EXPERIENCE,---,A1,false
2697011,502,PHY & HEALTH EDUCA,---,A1,false
2697011,503,GENERAL STUDIES,---,A1,false
2697011,"",Result: PASS,"","",false
2697012,301,ENGLISH CORE,081,B1,false
2697012,042,PHYSICS,082,A2,false
