7652000,301,ENGLISH CORE,054,C2,false
7652000,302,HINDI CORE,036,D2,false
7652000,030,ECONOMICS,033,D2,false
7652000,054,BUSINESS STUDIES,063,C1,false
7652000,055,ACCOUNTANCY,050,D1,false
7652000,500,WORK EXPERIENCE,---,B2,false
7652000,502,PHY & HEALTH EDUCA,---,B2,false
7652000,503,GENERAL STUDIES,---,C1,false
7652000,048,PHYSICAL EDUCATION,058,D1,true
7652000,"",Result: PASS,"","",true
7652001,301,ENGLISH CORE,063,C1,false
7652001,302,HINDI CORE,046,D2,false
7652001,030,ECONOMICS,033,D2,false
7652001,054,BUSINESS STUDIES,046,D1,false
7652001,055,ACCOUNTANCY,052,C2,false
7652001,500,WORK EXPERIENCE,---,B1,false
7652001,502,PHY & HEALTH EDUCA,---,B1,false
7652001,503,GENERAL STUDIES,---,A2,false
7652001,048,PHYSICAL EDUCATION,062,C2,true
7652001,"",Result: PASS,"","",true
7652002,301,ENGLISH CORE,082,B1,false
7652002,302,HINDI CORE,073,B2,false
7652002,030,ECONOMICS,058,B2,false
7652002,054,BUSINESS STUDIES,092,A2,false
7652002,055,ACCOUNTANCY,089,A1,false
7652002,500,WORK EXPERIENCE,---,A1,false
7652002,502,PHY & HEALTH EDUCA,---,A1,false
7652002,503,GENERAL STUDIES,---,A1,false
7652002,048,PHYSICAL EDUCATION,081,B1,true
7652002,"",Result: PASS,"","",true
7652003,301,ENGLISH CORE,072,B2,false
7652003,302,HINDI CORE,066,C1,false
7652003,030,ECONOMICS,041,C2,false
7652003,054,BUSINESS STUDIES,047,D1,false
7652003,055,ACCOUNTANCY,040,D2,false
7652003,500,WORK EXPERIENCE,---,B2,false
7652003,502,PHY & HEALTH EDUCA,---,B2,false
7652003,503,GENERAL STUDIES,---,C1,false
7652003,048,PHYSICAL EDUCATION,057,D1,true
7652003,"",Result: PASS,"","",true
7652004,301,ENGLISH CORE,065,C1,false
7652004,302,HINDI CORE,040,D2,false
7652004,048,PHYSICAL EDUCATION,062,C2,false
7652004,054,BUSINESS STUDIES,038,D2,false
7652004,055,ACCOUNTANCY,042,D2,false
7652004,500,WORK EXPERIENCE,---,B2,false
7652004,502,PHY & HEALTH EDUCA,---,A1,false
7652004,503,GENERAL STUDIES,---,A2,false
7652004,030,ECONOMICS,005 F,E,true
7652004,"",Result: PASS,"","",true
7652005,301,ENGLISH CORE,076,B1,false
7652005,302,HINDI CORE,064,C1,false
