9156000,041,MATHEMATICS,033,D2
9156000,"",Result: XXXX,"",""
9156001,041,MATHEMATICS,018F,E
9156001,"",Result: XXXX,"",""
9156002,041,MATHEMATICS,014F,E
9156002,"",Result: XXXX,"",""
9156003,042,PHYSICS,036FT,E
9156003,"",Result: XXXX,"",""
9156004,002,HINDI ELECTIVE,"",""
9156004,"",Result: ABST,"",""
9156005,042,PHYSICS,037FT,E
9156005,"",Result: XXXX,"",""
9156006,042,PHYSICS,043FT,E
9156006,"",Result: XXXX,"",""
9156007,041,MATHEMATICS,"",""
9156007,"",Result: ABST,"",""
9156008,041,MATHEMATICS,011F,E
9156008,"",Result: XXXX,"",""
9156009,042,PHYSICS,"",""
9156009,"",Result: ABST,"",""
9156010,041,MATHEMATICS,012F,E
9156010,"",Result: XXXX,"",""
9156011,041,MATHEMATICS,013F,E
9156011,"",Result: XXXX,"",""
9156012,043,CHEMISTRY,043FT,E
9156012,"",Result: XXXX,"",""
9156013,041,MATHEMATICS,043,D1
9156013,"",Result: XXXX,"",""
9156014,043,CHEMISTRY,"",""
9156014,"",Result: ABST,"",""
9156015,042,PHYSICS,028FT,E
9156015,"",Result: XXXX,"",""
9156016,042,PHYSICS,028FT,E
9156016,"",Result: XXXX,"",""
9156017,041,MATHEMATICS,"",""
9156017,"",Result: ABST,"",""
9156018,043,CHEMISTRY,036FT,E
9156018,"",Result: XXXX,"",""
9156019,041,MATHEMATICS,014F,E
9156019,"",Result: XXXX,"",""
9156020,042,PHYSICS,033FT,E
9156020,"",Result: XXXX,"",""
9156021,042,PHYSICS,009F,E
9156021,"",Result: XXXX,"",""
9156022,041,MATHEMATICS,"",""
9156022,"",Result: ABST,"",""
9156023,043,CHEMISTRY,060,C2
9156023,"",Result: XXXX,"",""
9156024,041,MATHEMATICS,005F,E
9156024,"",Result: XXXX,"",""
9156025,043,CHEMISTRY,032FT,E
9156025,"",Result: XXXX,"",""
9156026,043,CHEMISTRY,037FT,E
9156026,"",Result: XXXX,"",""
9156027,041,MATHEMATICS,"",""
9156027,"",Result: ABST,"",""
9156028,043,CHEMISTRY,009F,E
