2698000,301,ENGLISH CORE,036,D2,false
2698000,302,HINDI CORE,046,D2,false
2698000,027,HISTORY,061,A2,false
2698000,734,FOOD PRODUCTIONIII,075,B2,false
2698000,735,FOOD PRODUCTION IV,070,C1,false
2698000,500,WORK EXPERIENCE,---,A1,false
2698000,502,PHY & HEALTH EDUCA,---,B2,false
2698000,503,GENERAL STUDIES,---,B1,false
2698000,"",Result: PASS,"","",false
2698001,301,ENGLISH CORE,040,D2,false
2698001,302,HINDI CORE,059,C2,false
2698001,027,HISTORY,067,A2,false
2698001,734,FOOD PRODUCTIONIII,057,D1,false
2698001,735,FOOD PRODUCTION IV,061,D1,false
2698001,500,WORK EXPERIENCE,---,A2,false
2698001,502,PHY & HEALTH EDUCA,---,B2,false
2698001,503,GENERAL STUDIES,---,B1,false
2698001,"",Result: PASS,"","",false
2698002,301,ENGLISH CORE,042,D2,false
2698002,302,HINDI CORE,055,D1,false
2698002,027,HISTORY,065,A2,false
2698002,734,FOOD PRODUCTIONIII,064,C2,false
2698002,735,FOOD PRODUCTION IV,058,D1,false
2698002,500,WORK EXPERIENCE,---,A1,false
2698002,502,PHY & HEALTH EDUCA,---,A1,false
2698002,503,GENERAL STUDIES,---,B1,false
2698002,"",Result: PASS,"","",false
2698003,301,ENGLISH CORE,087,A2,false
2698003,302,HINDI CORE,059,C2,false
2698003,027,HISTORY,085,A1,false
2698003,734,FOOD PRODUCTIONIII,078,B1,false
2698003,735,FOOD PRODUCTION IV,087,A1,false
2698003,500,WORK EXPERIENCE,---,A1,false
2698003,502,PHY & HEALTH EDUCA,---,A1,false
2698003,503,GENERAL STUDIES,---,A1,false
2698003,"",Result: PASS,"","",false
2698004,301,ENGLISH CORE,043,D1,false
2698004,302,HINDI CORE,068,C1,false
2698004,027,HISTORY,058,B1,false
2698004,734,FOOD PRODUCTIONIII,060,D1,false
2698004,735,FOOD PRODUCTION IV,058,D1,false
2698004,500,WORK EXPERIENCE,---,A1,false
2698004,502,PHY & HEALTH EDUCA,---,C1,false
2698004,503,GENERAL STUDIES,---,B1,false
2698004,"",Result: PASS,"","",false
2698005,301,ENGLISH CORE,043,D1,false
2698005,302,HINDI CORE,055,D1,false
2698005,027,HISTORY,069,A2,false
2698005,734,FOOD PRODUCTIONIII,060,D1,false
2698005,735,FOOD PRODUCTION IV,062,D1,false
2698005,500,WORK EXPERIENCE,---,A1,false
2698005,502,PHY & HEALTH EDUCA,---,C1,false
2698005,503,GENERAL STUDIES,---,B1,false
2698005,"",Result: PASS,"","",false
2698006,301,ENGLISH CORE,040,D2,false
2698006,302,HINDI CORE,036,D2,false
2698006,027,HISTORY,046,C1,false
2698006,734,FOOD PRODUCTIONIII,048FT,E,false
2698006,735,FOOD PRODUCTION IV,059,D1,false
2698006,500,WORK EXPERIENCE,---,A1,false
2698006,502,PHY & HEALTH EDUCA,---,C1,false
2698006,503,GENERAL STUDIES,---,B1,false
2698006,"",Result: COMP,"","",false
2698007,301,ENGLISH CORE,050,D1,false
2698007,302,HINDI CORE,061,C2,false
2698007,027,HISTORY,090,A1,false
2698007,734,FOOD PRODUCTIONIII,058,D1,false
2698007,735,FOOD PRODUCTION IV,064,C2,false
2698007,500,WORK EXPERIENCE,---,A2,false
2698007,502,PHY & HEALTH EDUCA,---,C1,false
2698007,503,GENERAL STUDIES,---,B1,false
2698007,"",Result: PASS,"","",false
2698008,301,ENGLISH CORE,064,C1,false
2698008,302,HINDI CORE,068,C1,false
2698008,027,HISTORY,087,A1,false
2698008,734,FOOD PRODUCTIONIII,062,D1,false
2698008,735,FOOD PRODUCTION IV,063,C2,false
2698008,500,WORK EXPERIENCE,---,A2,false
2698008,502,PHY & HEALTH EDUCA,---,B2,false
2698008,503,GENERAL STUDIES,---,B1,false
2698008,"",Result: PASS,"","",false
2698009,301,ENGLISH CORE,064,C1,false
2698009,302,HINDI CORE,057,C2,false
2698009,027,HISTORY,064,A2,false
2698009,734,FOOD PRODUCTIONIII,070,C1,false
2698009,735,FOOD PRODUCTION IV,072,B2,false
2698009,500,WORK EXPERIENCE,---,A2,false
2698009,502,PHY & HEALTH EDUCA,---,C1,false
2698009,503,GENERAL STUDIES,---,B1,false
