1608000,301,ENGLISH CORE,069,B2,false
1608000,041,MATHEMATICS,050,C1,false
1608000,042,PHYSICS,071,B1,false
1608000,043,CHEMISTRY,073,B2,false
1608000,044,BIOLOGY,083,B1,false
1608000,500,WORK EXPERIENCE,---,B2,false
1608000,502,PHY & HEALTH EDUCA,---,C1,false
1608000,503,GENERAL STUDIES,---,B1,false
1608000,"",Result: PASS,"","",false
1608001,301,ENGLISH CORE,095,A1,false
1608001,041,MATHEMATICS,063,B2,false
1608001,042,PHYSICS,081,A2,false
1608001,043,CHEMISTRY,086,A2,false
1608001,044,BIOLOGY,088,A2,false
1608001,500,WORK EXPERIENCE,---,B1,false
1608001,502,PHY & HEALTH EDUCA,---,B2,false
1608001,503,GENERAL STUDIES,---,B1,false
1608001,"",Result: PASS,"","",false
1608002,301,ENGLISH CORE,076,B1,false
1608002,041,MATHEMATICS,033,D2,false
1608002,042,PHYSICS,050,D2,false
1608002,043,CHEMISTRY,066,C1,false
1608002,044,BIOLOGY,059,D1,false
1608002,500,WORK EXPERIENCE,---,B1,false
1608002,502,PHY & HEALTH EDUCA,---,B2,false
1608002,503,GENERAL STUDIES,---,B2,false
1608002,"",Result: PASS,"","",false
1608003,301,ENGLISH CORE,070,B2,false
1608003,041,MATHEMATICS,073,B1,false
1608003,042,PHYSICS,083,A2,false
1608003,043,CHEMISTRY,083,B1,false
1608003,044,BIOLOGY,077,B2,false
1608003,500,WORK EXPERIENCE,---,B1,false
1608003,502,PHY & HEALTH EDUCA,---,B2,false
1608003,503,GENERAL STUDIES,---,B1,false
1608003,"",Result: PASS,"","",false
1608004,301,ENGLISH CORE,081,B1,false
1608004,041,MATHEMATICS,054,C1,false
1608004,042,PHYSICS,054,D1,false
1608004,043,CHEMISTRY,076,B2,false
1608004,083,COMPUTER SCIENCE,069,C2,false
1608004,500,WORK EXPERIENCE,---,B2,false
1608004,502,PHY & HEALTH EDUCA,---,C1,false
1608004,503,GENERAL STUDIES,---,B2,false
1608004,"",Result: PASS,"","",false
1608005,301,ENGLISH CORE,085,A2,false
1608005,030,ECONOMICS,033,D2,false
1608005,054,BUSINESS STUDIES,056,C2,false
1608005,055,ACCOUNTANCY,055,C2,false
1608005,083,COMPUTER SCIENCE,064,D1,false
1608005,500,WORK EXPERIENCE,---,B1,false
1608005,502,PHY & HEALTH EDUCA,---,B1,false
1608005,503,GENERAL STUDIES,---,B2,false
1608005,"",Result: PASS,"","",false
1608006,301,ENGLISH CORE,072,B2,false
1608006,030,ECONOMICS,061,B2,false
1608006,054,BUSINESS STUDIES,068,B2,false
1608006,055,ACCOUNTANCY,076,B1,false
1608006,083,COMPUTER SCIENCE,072,C1,false
1608006,500,WORK EXPERIENCE,---,A1,false
1608006,502,PHY & HEALTH EDUCA,---,B2,false
1608006,503,GENERAL STUDIES,---,A2,false
1608006,"",Result: PASS,"","",false
1608007,301,ENGLISH CORE,051,D1,false
1608007,030,ECONOMICS,035,D1,false
1608007,054,BUSINESS STUDIES,045,D1,false
1608007,055,ACCOUNTANCY,044,D2,false
1608007,083,COMPUTER SCIENCE,068,C2,false
1608007,500,WORK EXPERIENCE,---,A2,false
1608007,502,PHY & HEALTH EDUCA,---,A1,false
1608007,503,GENERAL STUDIES,---,B2,false
1608007,"",Result: PASS,"","",false
1608008,301,ENGLISH CORE,082,B1,false
1608008,030,ECONOMICS,033,D2,false
1608008,054,BUSINESS STUDIES,071,B2,false
1608008,055,ACCOUNTANCY,057,C1,false
1608008,083,COMPUTER SCIENCE,069,C2,false
1608008,500,WORK EXPERIENCE,---,B1,false
1608008,502,PHY & HEALTH EDUCA,---,B2,false
