9744009,501,GEN FOUND COURSE,---,D2
9744009,Additional Subject
9744009,626,MECH. ENGINEERING,051,D2
9744009,"",Result: PASS,"",""
9744010,301,ENGLISH CORE,033,D2
9744010,041,MATHEMATICS,048,C2
9744010,622,ENGINEERING SCI.,052,C2
9744010,623,ELECTRIC MACHINES,079,B1
9744010,624,ELECT APPLIANCES,086,A1
9744010,502,PHY & HEALTH EDUCA,---,B1
9744010,501,GEN FOUND COURSE,---,C2
9744010,Additional Subject
9744010,626,MECH. ENGINEERING,056,D1
9744010,"",Result: PASS,"",""
9744011,301,ENGLISH CORE,033,D2
9744011,041,MATHEMATICS,004F,E
9744011,622,ENGINEERING SCI.,044,D2
9744011,623,ELECTRIC MACHINES,078,B1
9744011,624,ELECT APPLIANCES,081,A2
9744011,502,PHY & HEALTH EDUCA,---,A2
9744011,501,GEN FOUND COURSE,---,C1
9744011,Additional Subject
9744011,626,MECH. ENGINEERING,045 FT,E
9744011,"",Result: COMP,"",""
9744012,301,ENGLISH CORE,033,D2
9744012,622,ENGINEERING SCI.,054,C1
9744012,623,ELECTRIC MACHINES,076,B1
9744012,624,ELECT APPLIANCES,075,B2
9744012,626,MECH. ENGINEERING,059,D1
9744012,502,PHY & HEALTH EDUCA,---,A1
9744012,501,GEN FOUND COURSE,---,C1
9744012,Additional Subject
9744012,041,MATHEMATICS,007 F,E
9744012,"",Result: PASS,"",""
9744013,301,ENGLISH CORE,005F,E
9744013,622,ENGINEERING SCI.,048,D1
9744013,623,ELECTRIC MACHINES,075,B2
9744013,624,ELECT APPLIANCES,080,A2
9744013,626,MECH. ENGINEERING,049,D2
9744013,502,PHY & HEALTH EDUCA,---,C1
9744013,501,GEN FOUND COURSE,---,A1
9744013,Additional Subject
9744013,041,MATHEMATICS,000 F,E
9744013,"",Result: COMP,"",""
9744014,301,ENGLISH CORE,009F,E
9744014,622,ENGINEERING SCI.,051,C2
9744014,623,ELECTRIC MACHINES,074,B2
9744014,624,ELECT APPLIANCES,086,A1
9744014,626,MECH. ENGINEERING,053,D2
9744014,502,PHY & HEALTH EDUCA,---,A1
9744014,501,GEN FOUND COURSE,---,A2
9744014,Additional Subject
9744014,041,MATHEMATICS,001 F,E
9744014,"",Result: COMP,"",""
9744015,301,ENGLISH CORE,044,D1
9744015,622,ENGINEERING SCI.,046,D2
9744015,623,ELECTRIC MACHINES,068,C1
9744015,624,ELECT APPLIANCES,078,B1
9744015,626,MECH. ENGINEERING,053,D2
9744015,502,PHY & HEALTH EDUCA,---,C1
9744015,501,GEN FOUND COURSE,---,A1
9744015,Additional Subject
9744015,041,MATHEMATICS,006 F,E
9744015,"",Result: PASS,"",""
9744016,301,ENGLISH CORE,007F,E
9744016,622,ENGINEERING SCI.,052,C2
9744016,623,ELECTRIC MACHINES,067,C2
9744016,624,ELECT APPLIANCES,076,B1
9744016,626,MECH. ENGINEERING,052,D2
9744016,502,PHY & HEALTH EDUCA,---,C2
9744016,501,GEN FOUND COURSE,---,B1
9744016,Additional Subject
9744016,041,MATHEMATICS,000 F,E
9744016,"",Result: COMP,"",""
9744017,301,ENGLISH CORE,009F,E
9744017,030,ECONOMICS,021F,E
9744017,041,MATHEMATICS,001F,E
9744017,054,BUSINESS STUDIES,043,D2
9744017,055,ACCOUNTANCY,016FT,E
9744017,500,WORK EXPERIENCE,---,B2
9744017,502,PHY & HEALTH EDUCA,---,A2
9744017,503,GENERAL STUDIES,---,A2
9744017,Additional Subject
9744017,048,PHYSICAL EDUCATION,053,D2
9744017,"",Result: FAIL,"",""
9744018,301,ENGLISH CORE,012F,E
9744018,030,ECONOMICS,026F,E
9744018,041,MATHEMATICS,006F,E
9744018,054,BUSINESS STUDIES,014FT,E
9744018,055,ACCOUNTANCY,020FT,E
9744018,500,WORK EXPERIENCE,---,B1
9744018,502,PHY & HEALTH EDUCA,---,C1
9744018,503,GENERAL STUDIES,---,C1
9744018,Additional Subject
9744018,048,PHYSICAL EDUCATION,051,D2
9744018,"",Result: FAIL,"",""
9744019,301,ENGLISH CORE,035,D2
9744019,030,ECONOMICS,033,D2
9744019,048,PHYSICAL EDUCATION,055,D2
9744019,054,BUSINESS STUDIES,036,D2
9744019,055,ACCOUNTANCY,043,D2
9744019,500,WORK EXPERIENCE,---,B2
9744019,502,PHY & HEALTH EDUCA,---,C2
9744019,503,GENERAL STUDIES,---,B1
9744019,Additional Subject
9744019,041,MATHEMATICS,003 F,E
9744019,"",Result: PASS,"",""
9744020,301,ENGLISH CORE,033,D2
9744020,030,ECONOMICS,039,D1
9744020,048,PHYSICAL EDUCATION,048,D2
9744020,054,BUSINESS STUDIES,042,D2
9744020,055,ACCOUNTANCY,046,D1
9744020,500,WORK EXPERIENCE,---,B1
9744020,502,PHY & HEALTH EDUCA,---,C2
9744020,503,GENERAL STUDIES,---,C2
9744020,Additional Subject
9744020,041,MATHEMATICS,012 F,E
9744020,"",Result: PASS,"",""
9744021,301,ENGLISH CORE,036,D2
9744021,030,ECONOMICS,033,D2
9744021,041,MATHEMATICS,009F,E
9744021,054,BUSINESS STUDIES,038,D2
9744021,055,ACCOUNTANCY,059,C1
9744021,500,WORK EXPERIENCE,---,C1
9744021,502,PHY & HEALTH EDUCA,---,A2
9744021,503,GENERAL STUDIES,---,B2
9744021,Additional Subject
9744021,048,PHYSICAL EDUCATION,044 FT,E
9744021,"",Result: COMP,"",""
9744022,301,ENGLISH CORE,036,D2
9744022,030,ECONOMICS,039,D1
9744022,048,PHYSICAL EDUCATION,065,C2
9744022,054,BUSINESS STUDIES,058,C2
9744022,055,ACCOUNTANCY,046,D1
9744022,500,WORK EXPERIENCE,---,C2
9744022,502,PHY & HEALTH EDUCA,---,A2
9744022,503,GENERAL STUDIES,---,C2
9744022,Additional Subject
9744022,041,MATHEMATICS,007 F,E
9744022,"",Result: PASS,"",""
9744023,301,ENGLISH CORE,062,C1
9744023,030,ECONOMICS,039,D1
9744023,048,PHYSICAL EDUCATION,064,C2
9744023,054,BUSINESS STUDIES,053,C2
9744023,055,ACCOUNTANCY,018FT,E
9744023,500,WORK EXPERIENCE,---,A2
9744023,502,PHY & HEALTH EDUCA,---,A1
9744023,503,GENERAL STUDIES,---,A1
9744023,Additional Subject
9744023,041,MATHEMATICS,004 F,E
9744023,"",Result: COMP,"",""
9744024,301,ENGLISH CORE,036,D2
9744024,030,ECONOMICS,033,D2
9744024,048,PHYSICAL EDUCATION,056,D1
9744024,054,BUSINESS STUDIES,044,D2
9744024,055,ACCOUNTANCY,022FT,E
9744024,500,WORK EXPERIENCE,---,C2
9744024,502,PHY & HEALTH EDUCA,---,A1
9744024,503,GENERAL STUDIES,---,C1
9744024,Additional Subject
9744024,041,MATHEMATICS,007 F,E
9744024,"",Result: COMP,"",""
9744025,301,ENGLISH CORE,043,D1
9744025,030,ECONOMICS,033,D2
9744025,048,PHYSICAL EDUCATION,052,D2
9744025,054,BUSINESS STUDIES,037,D2
9744025,055,ACCOUNTANCY,025FT,E
9744025,500,WORK EXPERIENCE,---,C1
9744025,502,PHY & HEALTH EDUCA,---,C1
9744025,503,GENERAL STUDIES,---,D1
9744025,Additional Subject
9744025,041,MATHEMATICS,006 F,E
9744025,"",Result: COMP,"",""
9744026,301,ENGLISH CORE,019F,E
9744026,030,ECONOMICS,040,D1
9744026,041,MATHEMATICS,004F,E
9744026,054,BUSINESS STUDIES,024FT,E
9744026,055,ACCOUNTANCY,022FT,E
9744026,500,WORK EXPERIENCE,---,C1
9744026,502,PHY & HEALTH EDUCA,---,D1
9744026,503,GENERAL STUDIES,---,A2
9744026,Additional Subject
9744026,048,PHYSICAL EDUCATION,053,D2
9744026,"",Result: FAIL,"",""
9744027,301,ENGLISH CORE,050,D1
9744027,030,ECONOMICS,039,D1
9744027,041,MATHEMATICS,033,D2
9744027,054,BUSINESS STUDIES,044,D2
9744027,055,ACCOUNTANCY,058,C1
9744027,500,WORK EXPERIENCE,---,B1
9744027,502,PHY & HEALTH EDUCA,---,A2
9744027,503,GENERAL STUDIES,---,D1
9744027,Additional Subject
9744027,048,PHYSICAL EDUCATION,053,D2
9744027,"",Result: PASS,"",""
9744028,301,ENGLISH CORE,034,D2
9744028,030,ECONOMICS,039,D1
9744028,048,PHYSICAL EDUCATION,056,D1
9744028,054,BUSINESS STUDIES,043,D2
9744028,055,ACCOUNTANCY,046,D1
9744028,500,WORK EXPERIENCE,---,C2
9744028,502,PHY & HEALTH EDUCA,---,C1
9744028,503,GENERAL STUDIES,---,B2
9744028,Additional Subject
9744028,041,MATHEMATICS,003 F,E
9744028,"",Result: PASS,"",""
9744029,301,ENGLISH CORE,033,D2
9744029,030,ECONOMICS,039,D1
9744029,048,PHYSICAL EDUCATION,054,D2
9744029,054,BUSINESS STUDIES,043,D2
9744029,055,ACCOUNTANCY,046,D1
9744029,500,WORK EXPERIENCE,---,C2
9744029,502,PHY & HEALTH EDUCA,---,B2
9744029,503,GENERAL STUDIES,---,B1
9744029,Additional Subject
9744029,041,MATHEMATICS,006 F,E
9744029,"",Result: PASS,"",""
9744030,301,ENGLISH CORE,035,D2
9744030,030,ECONOMICS,033,D2
9744030,041,MATHEMATICS,033,D2
9744030,048,PHYSICAL EDUCATION,060,D1
9744030,054,BUSINESS STUDIES,045,D1
9744030,500,WORK EXPERIENCE,---,A1
9744030,502,PHY & HEALTH EDUCA,---,D1
9744030,503,GENERAL STUDIES,---,D2
9744030,Additional Subject
9744030,055,ACCOUNTANCY,028 FT,E
9744030,"",Result: PASS,"",""
9744031,301,ENGLISH CORE,018F,E
9744031,030,ECONOMICS,018F,E
9744031,041,MATHEMATICS,007F,E
9744031,054,BUSINESS STUDIES,057,C2
9744031,055,ACCOUNTANCY,027FT,E
9744031,500,WORK EXPERIENCE,---,A1
9744031,502,PHY & HEALTH EDUCA,---,D1
9744031,503,GENERAL STUDIES,---,A1
9744031,Additional Subject
9744031,048,PHYSICAL EDUCATION,055,D2
9744031,"",Result: FAIL,"",""
9744032,301,ENGLISH CORE,033,D2
9744032,030,ECONOMICS,044,C2
9744032,048,PHYSICAL EDUCATION,057,D1
9744032,054,BUSINESS STUDIES,043,D2
9744032,055,ACCOUNTANCY,017FT,E
9744032,500,WORK EXPERIENCE,---,C2
9744032,502,PHY & HEALTH EDUCA,---,D1
9744032,503,GENERAL STUDIES,---,C1
9744032,Additional Subject
9744032,041,MATHEMATICS,005 F,E
9744032,"",Result: COMP,"",""
9744033,301,ENGLISH CORE,015F,E
9744033,030,ECONOMICS,025F,E
9744033,041,MATHEMATICS,007F,E
9744033,054,BUSINESS STUDIES,028FT,E
9744033,055,ACCOUNTANCY,020FT,E
9744033,500,WORK EXPERIENCE,---,C1
9744033,502,PHY & HEALTH EDUCA,---,C1
9744033,503,GENERAL STUDIES,---,C2
9744033,Additional Subject
9744033,048,PHYSICAL EDUCATION,055,D2
9744033,"",Result: FAIL,"",""
9744034,301,ENGLISH CORE,013F,E
9744034,030,ECONOMICS,039,D1
9744034,041,MATHEMATICS,001F,E
9744034,054,BUSINESS STUDIES,026FT,E
9744034,055,ACCOUNTANCY,016FT,E
9744034,500,WORK EXPERIENCE,---,B2
9744034,502,PHY & HEALTH EDUCA,---,D1
9744034,503,GENERAL STUDIES,---,D1
9744034,Additional Subject
9744034,048,PHYSICAL EDUCATION,048,D2
9744034,"",Result: FAIL,"",""
9744035,301,ENGLISH CORE,033,D2
9744035,030,ECONOMICS,047,C1
9744035,048,PHYSICAL EDUCATION,045,D2
9744035,054,BUSINESS STUDIES,052,C2
9744035,055,ACCOUNTANCY,046,D1
9744035,500,WORK EXPERIENCE,---,B2
9744035,502,PHY & HEALTH EDUCA,---,C1
9744035,503,GENERAL STUDIES,---,C1
9744035,Additional Subject
9744035,041,MATHEMATICS,013 F,E
9744035,"",Result: PASS,"",""
9744036,301,ENGLISH CORE,033,D2
9744036,030,ECONOMICS,039,D1
9744036,041,MATHEMATICS,033,D2
9744036,054,BUSINESS STUDIES,050,D1
9744036,055,ACCOUNTANCY,045,D1
9744036,500,WORK EXPERIENCE,---,A1
9744036,502,PHY & HEALTH EDUCA,---,A1
9744036,503,GENERAL STUDIES,---,B1
9744036,Additional Subject
9744036,048,PHYSICAL EDUCATION,067,C1
9744036,"",Result: PASS,"",""
9744037,301,ENGLISH CORE,033,D2
9744037,030,ECONOMICS,033,D2
9744037,048,PHYSICAL EDUCATION,045,D2
9744037,054,BUSINESS STUDIES,044,D2
9744037,055,ACCOUNTANCY,049,D1
9744037,500,WORK EXPERIENCE,---,A1
9744037,502,PHY & HEALTH EDUCA,---,B1
9744037,503,GENERAL STUDIES,---,A2
9744037,Additional Subject
9744037,041,MATHEMATICS,016 F,E
9744037,"",Result: PASS,"",""
9744038,301,ENGLISH CORE,033,D2
9744038,030,ECONOMICS,033,D2
9744038,041,MATHEMATICS,033,D2
9744038,048,PHYSICAL EDUCATION,046,D2
9744038,054,BUSINESS STUDIES,059,C1
9744038,500,WORK EXPERIENCE,---,B1
9744038,502,PHY & HEALTH EDUCA,---,D1
9744038,503,GENERAL STUDIES,---,B1
9744038,Additional Subject
9744038,055,ACCOUNTANCY,026 FT,E
9744038,"",Result: PASS,"",""
9744039,301,ENGLISH CORE,043,D1
9744039,030,ECONOMICS,046,C1
9744039,041,MATHEMATICS,044,C2
9744039,054,BUSINESS STUDIES,061,C1
9744039,055,ACCOUNTANCY,046,D1
9744039,500,WORK EXPERIENCE,---,B1
9744039,502,PHY & HEALTH EDUCA,---,B1
9744039,503,GENERAL STUDIES,---,B1
9744039,Additional Subject
9744039,048,PHYSICAL EDUCATION,074,B2
9744039,"",Result: PASS,"",""
9744040,301,ENGLISH CORE,035,D2
9744040,030,ECONOMICS,046,C1
9744040,041,MATHEMATICS,034,D2
9744040,054,BUSINESS STUDIES,053,C2
9744040,055,ACCOUNTANCY,053,C2
9744040,500,WORK EXPERIENCE,---,C1
9744040,502,PHY & HEALTH EDUCA,---,D1
9744040,503,GENERAL STUDIES,---,B1
9744040,Additional Subject
9744040,048,PHYSICAL EDUCATION,066,C2
9744040,"",Result: PASS,"",""
9744041,301,ENGLISH CORE,043,D1
9744041,030,ECONOMICS,065,B1
9744041,041,MATHEMATICS,043,D1
9744041,054,BUSINESS STUDIES,083,B1
9744041,055,ACCOUNTANCY,054,C2
9744041,500,WORK EXPERIENCE,---,B1
9744041,502,PHY & HEALTH EDUCA,---,D2
9744041,503,GENERAL STUDIES,---,B2
9744041,Additional Subject
9744041,048,PHYSICAL EDUCATION,073,B2
9744041,"",Result: PASS,"",""
9744042,301,ENGLISH CORE,043,D1
9744042,030,ECONOMICS,039,D1
9744042,041,MATHEMATICS,034,D2
9744042,054,BUSINESS STUDIES,052,C2
9744042,055,ACCOUNTANCY,056,C1
9744042,500,WORK EXPERIENCE,---,A2
9744042,502,PHY & HEALTH EDUCA,---,A1
9744042,503,GENERAL STUDIES,---,A1
9744042,Additional Subject
9744042,048,PHYSICAL EDUCATION,072,B2
9744042,"",Result: PASS,"",""
9744043,301,ENGLISH CORE,043,D1
9744043,030,ECONOMICS,039,D1
9744043,041,MATHEMATICS,033,D2
9744043,054,BUSINESS STUDIES,045,D1
9744043,055,ACCOUNTANCY,054,C2
9744043,500,WORK EXPERIENCE,---,A1
9744043,502,PHY & HEALTH EDUCA,---,B1
9744043,503,GENERAL STUDIES,---,A1
9744043,Additional Subject
9744043,048,PHYSICAL EDUCATION,053,D2
9744043,"",Result: PASS,"",""
9744044,301,ENGLISH CORE,043,D1
9744044,030,ECONOMICS,041,C2
9744044,048,PHYSICAL EDUCATION,056,D1
9744044,054,BUSINESS STUDIES,057,C2
9744044,055,ACCOUNTANCY,048,D1
9744044,500,WORK EXPERIENCE,---,C2
9744044,502,PHY & HEALTH EDUCA,---,C2
9744044,503,GENERAL STUDIES,---,A1
9744044,Additional Subject
9744044,041,MATHEMATICS,011 F,E
9744044,"",Result: PASS,"",""
9744045,301,ENGLISH CORE,033,D2
9744045,030,ECONOMICS,033,D2
9744045,048,PHYSICAL EDUCATION,063,C2
9744045,054,BUSINESS STUDIES,038,D2
9744045,055,ACCOUNTANCY,041,D2
9744045,500,WORK EXPERIENCE,---,A2
9744045,502,PHY & HEALTH EDUCA,---,B1
9744045,503,GENERAL STUDIES,---,B1
9744045,Additional Subject
9744045,041,MATHEMATICS,016 F,E
9744045,"",Result: PASS,"",""
9744046,301,ENGLISH CORE,033,D2
9744046,030,ECONOMICS,039,D1
9744046,048,PHYSICAL EDUCATION,059,D1
9744046,054,BUSINESS STUDIES,044,D2
9744046,055,ACCOUNTANCY,052,C2
9744046,500,WORK EXPERIENCE,---,C1
9744046,502,PHY & HEALTH EDUCA,---,B2
9744046,503,GENERAL STUDIES,---,A2
9744046,Additional Subject
9744046,041,MATHEMATICS,011 F,E
9744046,"",Result: PASS,"",""
9744047,301,ENGLISH CORE,047,D1
9744047,030,ECONOMICS,067,B1
9744047,041,MATHEMATICS,060,B2
9744047,054,BUSINESS STUDIES,076,B1
9744047,055,ACCOUNTANCY,068,B2
9744047,500,WORK EXPERIENCE,---,C2
9744047,502,PHY & HEALTH EDUCA,---,C2
9744047,503,GENERAL STUDIES,---,B1
9744047,Additional Subject
9744047,048,PHYSICAL EDUCATION,065,C2
9744047,"",Result: PASS,"",""
9744048,301,ENGLISH CORE,034,D2
9744048,030,ECONOMICS,033,D2
9744048,041,MATHEMATICS,033,D2
9744048,054,BUSINESS STUDIES,038,D2
9744048,055,ACCOUNTANCY,047,D1
9744048,500,WORK EXPERIENCE,---,D1
9744048,502,PHY & HEALTH EDUCA,---,B2
9744048,503,GENERAL STUDIES,---,A2
9744048,Additional Subject
9744048,048,PHYSICAL EDUCATION,041 FT,E
9744048,"",Result: PASS,"",""
9744049,301,ENGLISH CORE,012F,E
9744049,030,ECONOMICS,015F,E
9744049,041,MATHEMATICS,012F,E
9744049,054,BUSINESS STUDIES,028FT,E
9744049,055,ACCOUNTANCY,052,C2
9744049,500,WORK EXPERIENCE,---,D1
9744049,502,PHY & HEALTH EDUCA,---,C1
9744049,503,GENERAL STUDIES,---,B2
9744049,Additional Subject
9744049,048,PHYSICAL EDUCATION,041 FT,E
9744049,"",Result: FAIL,"",""
9744050,301,ENGLISH CORE,033,D2
9744050,030,ECONOMICS,044,C2
9744050,041,MATHEMATICS,033,D2
9744050,054,BUSINESS STUDIES,059,C1
9744050,055,ACCOUNTANCY,048,D1
9744050,500,WORK EXPERIENCE,---,B2
9744050,502,PHY & HEALTH EDUCA,---,B1
9744050,503,GENERAL STUDIES,---,B2
9744050,Additional Subject
9744050,048,PHYSICAL EDUCATION,046,D2
9744050,"",Result: PASS,"",""
9744051,301,ENGLISH CORE,033,D2
9744051,030,ECONOMICS,040,D1
9744051,041,MATHEMATICS,013F,E
9744051,054,BUSINESS STUDIES,037,D2
9744051,055,ACCOUNTANCY,046,D1
9744051,500,WORK EXPERIENCE,---,C1
9744051,502,PHY & HEALTH EDUCA,---,B2
9744051,503,GENERAL STUDIES,---,C2
9744051,Additional Subject
9744051,048,PHYSICAL EDUCATION,038 FT,E
9744051,"",Result: COMP,"",""
9744052,301,ENGLISH CORE,033,D2
9744052,030,ECONOMICS,051,C1
9744052,041,MATHEMATICS,033,D2
9744052,054,BUSINESS STUDIES,055,C2
9744052,055,ACCOUNTANCY,059,C1
9744052,500,WORK EXPERIENCE,---,B1
9744052,502,PHY & HEALTH EDUCA,---,A2
9744052,503,GENERAL STUDIES,---,D1
9744052,Additional Subject
9744052,048,PHYSICAL EDUCATION,034 FT,E
9744052,"",Result: PASS,"",""
9744053,301,ENGLISH CORE,043,D1
9744053,030,ECONOMICS,067,B1
9744053,041,MATHEMATICS,043,D1
9744053,054,BUSINESS STUDIES,087,A2
9744053,055,ACCOUNTANCY,072,B1
9744053,500,WORK EXPERIENCE,---,B2
9744053,502,PHY & HEALTH EDUCA,---,B2
9744053,503,GENERAL STUDIES,---,B1
9744053,Additional Subject
9744053,048,PHYSICAL EDUCATION,059,D1
9744053,"",Result: PASS,"",""
9744054,301,ENGLISH CORE,045,D1
9744054,030,ECONOMICS,072,B1
9744054,041,MATHEMATICS,063,B2
9744054,054,BUSINESS STUDIES,095,A1
9744054,055,ACCOUNTANCY,078,A2
9744054,500,WORK EXPERIENCE,---,A1
9744054,502,PHY & HEALTH EDUCA,---,B1
9744054,503,GENERAL STUDIES,---,A1
9744054,Additional Subject
9744054,048,PHYSICAL EDUCATION,059,D1
9744054,"",Result: PASS,"",""
9744055,301,ENGLISH CORE,064,C1
9744055,030,ECONOMICS,072,B1
9744055,041,MATHEMATICS,043,D1
9744055,054,BUSINESS STUDIES,078,B1
9744055,055,ACCOUNTANCY,067,B2
9744055,500,WORK EXPERIENCE,---,B2
9744055,502,PHY & HEALTH EDUCA,---,B1
9744055,503,GENERAL STUDIES,---,B2
9744055,Additional Subject
9744055,048,PHYSICAL EDUCATION,072,B2
9744055,"",Result: PASS,"",""
9744056,301,ENGLISH CORE,048,D1
9744056,030,ECONOMICS,055,B2
9744056,041,MATHEMATICS,033,D2
9744056,054,BUSINESS STUDIES,077,B1
9744056,055,ACCOUNTANCY,043,D2
9744056,500,WORK EXPERIENCE,---,A2
9744056,502,PHY & HEALTH EDUCA,---,C1
9744056,503,GENERAL STUDIES,---,D2
9744056,Additional Subject
9744056,048,PHYSICAL EDUCATION,063,C2
9744056,"",Result: PASS,"",""
9744057,301,ENGLISH CORE,049,D1
9744057,030,ECONOMICS,046,C1
9744057,041,MATHEMATICS,043,D1
9744057,054,BUSINESS STUDIES,061,C1
9744057,055,ACCOUNTANCY,062,B2
9744057,500,WORK EXPERIENCE,---,D2
9744057,502,PHY & HEALTH EDUCA,---,C2
9744057,503,GENERAL STUDIES,---,A1
9744057,Additional Subject
9744057,048,PHYSICAL EDUCATION,058,D1
9744057,"",Result: PASS,"",""
9744058,301,ENGLISH CORE,034,D2
9744058,030,ECONOMICS,051,C1
9744058,048,PHYSICAL EDUCATION,057,D1
9744058,054,BUSINESS STUDIES,063,C1
9744058,055,ACCOUNTANCY,054,C2
9744058,500,WORK EXPERIENCE,---,B1
9744058,502,PHY & HEALTH EDUCA,---,A1
9744058,503,GENERAL STUDIES,---,B1
9744058,Additional Subject
9744058,041,MATHEMATICS,008 F,E
9744058,"",Result: PASS,"",""
9744059,301,ENGLISH CORE,049,D1
9744059,030,ECONOMICS,052,C1
9744059,041,MATHEMATICS,033,D2
9744059,054,BUSINESS STUDIES,066,C1
9744059,055,ACCOUNTANCY,047,D1
9744059,500,WORK EXPERIENCE,---,D1
9744059,502,PHY & HEALTH EDUCA,---,C2
9744059,503,GENERAL STUDIES,---,C1
9744059,Additional Subject
9744059,048,PHYSICAL EDUCATION,049,D2
9744059,"",Result: PASS,"",""
9744060,301,ENGLISH CORE,035,D2
9744060,030,ECONOMICS,039,D1
9744060,041,MATHEMATICS,034,D2
9744060,054,BUSINESS STUDIES,054,C2
9744060,055,ACCOUNTANCY,043,D2
9744060,500,WORK EXPERIENCE,---,B1
9744060,502,PHY & HEALTH EDUCA,---,C2
9744060,503,GENERAL STUDIES,---,C2
9744060,Additional Subject
9744060,048,PHYSICAL EDUCATION,048,D2
9744060,"",Result: PASS,"",""
9744061,301,ENGLISH CORE,033,D2
9744061,030,ECONOMICS,033,D2
9744061,041,MATHEMATICS,017F,E
9744061,054,BUSINESS STUDIES,045,D1
9744061,055,ACCOUNTANCY,046,D1
9744061,500,WORK EXPERIENCE,---,B1
9744061,502,PHY & HEALTH EDUCA,---,D2
9744061,503,GENERAL STUDIES,---,D1
9744061,Additional Subject
9744061,048,PHYSICAL EDUCATION,036 FT,E
9744061,"",Result: COMP,"",""
9744062,301,ENGLISH CORE,021F,E
9744062,030,ECONOMICS,011F,E
