7620000,301,ENGLISH CORE,050,D1,false
7620000,030,ECONOMICS,013F,E,false
7620000,034,MUSIC HIND.VOCAL,075,D2,false
7620000,054,BUSINESS STUDIES,055,C2,false
7620000,055,ACCOUNTANCY,054,C2,false
7620000,500,WORK EXPERIENCE,---,A1,false
7620000,502,PHY & HEALTH EDUCA,---,A1,false
7620000,503,GENERAL STUDIES,---,B2,false
7620000,"",Result: COMP,"","",false
7620001,301,ENGLISH CORE,"","",false
7620001,030,ECONOMICS,"","",false
7620001,034,MUSIC HIND.VOCAL,"","",false
7620001,054,BUSINESS STUDIES,"","",false
7620001,055,ACCOUNTANCY,"","",false
7620001,500,WORK EXPERIENCE,---,"",false
7620001,502,PHY & HEALTH EDUCA,---,"",false
7620001,503,GENERAL STUDIES,---,"",false
7620001,"",Result: ABST,"","",false
7620002,301,ENGLISH CORE,068,C1,false
7620002,034,MUSIC HIND.VOCAL,089,B2,false
7620002,041,MATHEMATICS,046,C2,false
7620002,042,PHYSICS,095,A1,false
7620002,043,CHEMISTRY,086,A2,false
7620002,500,WORK EXPERIENCE,---,A1,false
7620002,502,PHY & HEALTH EDUCA,---,A1,false
7620002,503,GENERAL STUDIES,---,C2,false
7620002,"",Result: PASS,"","",false
7620003,301,ENGLISH CORE,093,A1,false
7620003,034,MUSIC HIND.VOCAL,091,B1,false
7620003,042,PHYSICS,068,B2,false
7620003,043,CHEMISTRY,068,C1,false
7620003,044,BIOLOGY,077,B2,false
7620003,500,WORK EXPERIENCE,---,B2,false
7620003,502,PHY & HEALTH EDUCA,---,A1,false
7620003,503,GENERAL STUDIES,---,A1,false
7620003,"",Result: PASS,"","",false
7620004,301,ENGLISH CORE,073,B2,false
7620004,041,MATHEMATICS,074,B1,false
7620004,042,PHYSICS,082,A2,false
7620004,043,CHEMISTRY,088,A2,false
7620004,048,PHYSICAL EDUCATION,081,B1,false
7620004,500,WORK EXPERIENCE,---,A1,false
7620004,502,PHY & HEALTH EDUCA,---,A2,false
7620004,503,GENERAL STUDIES,---,A1,false
7620004,"",Result: PASS,"","",false
7620005,301,ENGLISH CORE,066,C1,false
7620005,041,MATHEMATICS,092,A1,false
7620005,042,PHYSICS,094,A1,false
7620005,043,CHEMISTRY,093,A1,false
7620005,048,PHYSICAL EDUCATION,090,A1,false
7620005,500,WORK EXPERIENCE,---,A1,false
7620005,502,PHY & HEALTH EDUCA,---,A2,false
7620005,503,GENERAL STUDIES,---,A2,false
7620005,"",Result: PASS,"","",false
7620006,301,ENGLISH CORE,084,A2,false
7620006,041,MATHEMATICS,048,C2,false
7620006,042,PHYSICS,080,A2,false
7620006,043,CHEMISTRY,088,A2,false
7620006,048,PHYSICAL EDUCATION,084,A2,false
7620006,500,WORK EXPERIENCE,---,A2,false
7620006,502,PHY & HEALTH EDUCA,---,A2,false
7620006,503,GENERAL STUDIES,---,A1,false
7620006,"",Result: PASS,"","",false
7620007,301,ENGLISH CORE,081,B1,false
7620007,041,MATHEMATICS,096,A1,false
7620007,042,PHYSICS,095,A1,false
7620007,043,CHEMISTRY,095,A1,false
7620007,048,PHYSICAL EDUCATION,098,A1,false
7620007,500,WORK EXPERIENCE,---,A2,false
7620007,502,PHY & HEALTH EDUCA,---,B1,false
7620007,503,GENERAL STUDIES,---,A1,false
7620007,"",Result: PASS,"","",false
7620008,301,ENGLISH CORE,061,C1,false
7620008,041,MATHEMATICS,085,A2,false
7620008,042,PHYSICS,078,A2,false
7620008,043,CHEMISTRY,098,A1,false
7620008,048,PHYSICAL EDUCATION,096,A1,false
7620008,500,WORK EXPERIENCE,---,A1,false
7620008,502,PHY & HEALTH EDUCA,---,A2,false
7620008,503,GENERAL STUDIES,---,A1,false
7620008,"",Result: PASS,"","",false
7620009,301,ENGLISH CORE,095,A1,false
7620009,041,MATHEMATICS,086,A2,false
7620009,042,PHYSICS,095,A1,false
7620009,043,CHEMISTRY,090,A2,false
7620009,048,PHYSICAL EDUCATION,096,A1,false
7620009,500,WORK EXPERIENCE,---,A2,false
7620009,502,PHY & HEALTH EDUCA,---,B1,false
7620009,503,GENERAL STUDIES,---,A1,false
7620009,"",Result: PASS,"","",false
7620010,301,ENGLISH CORE,065,C1,false
7620010,041,MATHEMATICS,063,B2,false
7620010,042,PHYSICS,066,B2,false
7620010,043,CHEMISTRY,082,B1,false
7620010,048,PHYSICAL EDUCATION,084,A2,false
7620010,500,WORK EXPERIENCE,---,A1,false
7620010,502,PHY & HEALTH EDUCA,---,B2,false
7620010,503,GENERAL STUDIES,---,B1,false
7620010,"",Result: PASS,"","",false
7620011,301,ENGLISH CORE,057,C2,false
7620011,041,MATHEMATICS,044,C2,false
7620011,042,PHYSICS,058,C2,false
7620011,043,CHEMISTRY,093,A1,false
7620011,048,PHYSICAL EDUCATION,081,B1,false
7620011,500,WORK EXPERIENCE,---,B1,false
7620011,502,PHY & HEALTH EDUCA,---,B1,false
7620011,503,GENERAL STUDIES,---,A1,false
7620011,"",Result: PASS,"","",false
7620012,301,ENGLISH CORE,093,A1,false
7620012,041,MATHEMATICS,059,B2,false
7620012,042,PHYSICS,080,A2,false
7620012,043,CHEMISTRY,089,A2,false
7620012,048,PHYSICAL EDUCATION,092,A1,false
7620012,500,WORK EXPERIENCE,---,B1,false
7620012,502,PHY & HEALTH EDUCA,---,A2,false
