6632000,301,ENGLISH CORE,090,A1,false
6632000,055,ACCOUNTANCY,082,A2,false
6632000,054,BUSINESS STUDIES,080,B1,false
6632000,041,MATHEMATICS,066,B1,false
6632000,030,ECONOMICS,075,A2,false
6632000,500,WORK EXPERIENCE,---,A2,false
6632000,502,PHY & HEALTH EDUCA,---,A2,false
6632000,503,GENERAL STUDIES,---,A1,false
6632000,"",Result: PASS,"","",false
6632001,301,ENGLISH CORE,093,A1,false
6632001,055,ACCOUNTANCY,057,C1,false
6632001,054,BUSINESS STUDIES,095,A1,false
6632001,041,MATHEMATICS,045,C2,false
6632001,030,ECONOMICS,075,A2,false
6632001,500,WORK EXPERIENCE,---,A2,false
6632001,502,PHY & HEALTH EDUCA,---,B1,false
6632001,503,GENERAL STUDIES,---,A2,false
6632001,048,PHYSICAL EDUCATION,061,D1,true
6632001,"",Result: PASS,"","",true
6632002,301,ENGLISH CORE,041,D2,false
6632002,302,HINDI CORE,071,B2,false
6632002,027,HISTORY,074,A1,false
6632002,029,GEOGRAPHY,084,A2,false
6632002,030,ECONOMICS,066,B1,false
6632002,500,WORK EXPERIENCE,---,A2,false
6632002,502,PHY & HEALTH EDUCA,---,A2,false
6632002,503,GENERAL STUDIES,---,B1,false
6632002,"",Result: PASS,"","",false
6632003,301,ENGLISH CORE,083,A2,false
6632003,302,HINDI CORE,086,A2,false
6632003,027,HISTORY,085,A1,false
6632003,029,GEOGRAPHY,082,A2,false
6632003,030,ECONOMICS,057,B2,false
6632003,500,WORK EXPERIENCE,---,A2,false
6632003,502,PHY & HEALTH EDUCA,---,A1,false
6632003,503,GENERAL STUDIES,---,A2,false
6632003,"",Result: PASS,"","",false
6632004,301,ENGLISH CORE,051,D1,false
6632004,302,HINDI CORE,095,A1,false
6632004,027,HISTORY,091,A1,false
6632004,029,GEOGRAPHY,091,A1,false
6632004,030,ECONOMICS,042,C2,false
6632004,500,WORK EXPERIENCE,---,A1,false
6632004,502,PHY & HEALTH EDUCA,---,A2,false
6632004,503,GENERAL STUDIES,---,B1,false
6632004,"",Result: PASS,"","",false
6632005,301,ENGLISH CORE,083,A2,false
6632005,302,HINDI CORE,088,A1,false
6632005,027,HISTORY,095,A1,false
6632005,029,GEOGRAPHY,095,A1,false
6632005,030,ECONOMICS,098,A1,false
6632005,500,WORK EXPERIENCE,---,A1,false
6632005,502,PHY & HEALTH EDUCA,---,A1,false
6632005,503,GENERAL STUDIES,---,A1,false
6632005,"",Result: PASS,"","",false
6632006,301,ENGLISH CORE,078,B1,false
6632006,302,HINDI CORE,082,A2,false
6632006,027,HISTORY,085,A1,false
6632006,029,GEOGRAPHY,081,A2,false
6632006,030,ECONOMICS,049,C1,false
6632006,500,WORK EXPERIENCE,---,A2,false
6632006,502,PHY & HEALTH EDUCA,---,A1,false
6632006,503,GENERAL STUDIES,---,A1,false
6632006,"",Result: PASS,"","",false
6632007,301,ENGLISH CORE,050,D1,false
6632007,302,HINDI CORE,079,B1,false
6632007,027,HISTORY,078,A1,false
6632007,029,GEOGRAPHY,081,A2,false
6632007,030,ECONOMICS,064,B1,false
6632007,500,WORK EXPERIENCE,---,A2,false
6632007,502,PHY & HEALTH EDUCA,---,A1,false
6632007,503,GENERAL STUDIES,---,A1,false
6632007,"",Result: PASS,"","",false
6632008,301,ENGLISH CORE,058,C2,false
6632008,302,HINDI CORE,074,B2,false
6632008,027,HISTORY,089,A1,false
6632008,029,GEOGRAPHY,083,A2,false
6632008,030,ECONOMICS,081,A2,false
6632008,500,WORK EXPERIENCE,---,B1,false
6632008,502,PHY & HEALTH EDUCA,---,A2,false
6632008,503,GENERAL STUDIES,---,A1,false
6632008,"",Result: PASS,"","",false
6632009,301,ENGLISH CORE,047,D1,false
6632009,302,HINDI CORE,077,B1,false
6632009,027,HISTORY,079,A1,false
6632009,029,GEOGRAPHY,068,B2,false
6632009,030,ECONOMICS,046,C1,false
