5743000,301,ENGLISH CORE,082,B1,false
5743000,302,HINDI CORE,085,A2,false
5743000,041,MATHEMATICS,043,D1,false
5743000,042,PHYSICS,053,D1,false
5743000,043,CHEMISTRY,062,C2,false
5743000,500,WORK EXPERIENCE,---,B1,false
5743000,502,PHY & HEALTH EDUCA,---,A2,false
5743000,503,GENERAL STUDIES,---,A2,false
5743000,"",Result: PASS,"","",false
5743001,301,ENGLISH CORE,072,B2,false
5743001,048,PHYSICAL EDUCATION,079,B1,false
5743001,041,MATHEMATICS,043,D1,false
5743001,042,PHYSICS,053,D1,false
5743001,043,CHEMISTRY,053,D2,false
5743001,500,WORK EXPERIENCE,---,A2,false
5743001,502,PHY & HEALTH EDUCA,---,A1,false
5743001,503,GENERAL STUDIES,---,A1,false
5743001,"",Result: PASS,"","",false
5743002,301,ENGLISH CORE,087,A2,false
5743002,302,HINDI CORE,078,B1,false
5743002,041,MATHEMATICS,070,B1,false
5743002,042,PHYSICS,074,B1,false
5743002,043,CHEMISTRY,090,A2,false
5743002,500,WORK EXPERIENCE,---,A2,false
5743002,502,PHY & HEALTH EDUCA,---,A1,false
5743002,503,GENERAL STUDIES,---,A1,false
5743002,"",Result: PASS,"","",false
5743003,301,ENGLISH CORE,040,D2,false
5743003,302,HINDI CORE,051,D1,false
5743003,041,MATHEMATICS,007F,E,false
5743003,042,PHYSICS,053,D1,false
5743003,043,CHEMISTRY,057,D1,false
5743003,500,WORK EXPERIENCE,---,B1,false
5743003,502,PHY & HEALTH EDUCA,---,A2,false
5743003,503,GENERAL STUDIES,---,A2,false
5743003,"",Result: COMP,"","",false
5743004,301,ENGLISH CORE,067,C1,false
5743004,302,HINDI CORE,082,A2,false
5743004,041,MATHEMATICS,036,D1,false
5743004,042,PHYSICS,057,C2,false
5743004,043,CHEMISTRY,052,D2,false
5743004,500,WORK EXPERIENCE,---,A2,false
5743004,502,PHY & HEALTH EDUCA,---,A1,false
5743004,503,GENERAL STUDIES,---,B1,false
5743004,"",Result: PASS,"","",false
5743005,301,ENGLISH CORE,047,D1,false
5743005,302,HINDI CORE,039,D2,false
5743005,042,PHYSICS,038FT,E,false
5743005,043,CHEMISTRY,035FT,E,false
5743005,044,BIOLOGY,038FT,E,false
5743005,500,WORK EXPERIENCE,---,A1,false
5743005,502,PHY & HEALTH EDUCA,---,A2,false
5743005,503,GENERAL STUDIES,---,A2,false
5743005,"",Result: FAIL,"","",false
5743006,301,ENGLISH CORE,056,C2,false
5743006,302,HINDI CORE,074,B2,false
5743006,042,PHYSICS,034FT,E,false
5743006,043,CHEMISTRY,037FT,E,false
5743006,044,BIOLOGY,055,D2,false
5743006,500,WORK EXPERIENCE,---,A2,false
5743006,502,PHY & HEALTH EDUCA,---,B1,false
5743006,503,GENERAL STUDIES,---,A2,false
5743006,"",Result: FAIL,"","",false
5743007,301,ENGLISH CORE,043,D1,false
5743007,048,PHYSICAL EDUCATION,068,C1,false
5743007,042,PHYSICS,052,D1,false
5743007,043,CHEMISTRY,041FT,E,false
5743007,044,BIOLOGY,059,D1,false
5743007,500,WORK EXPERIENCE,---,A2,false
5743007,502,PHY & HEALTH EDUCA,---,A2,false
5743007,503,GENERAL STUDIES,---,A1,false
5743007,"",Result: COMP,"","",false
5743008,301,ENGLISH CORE,068,C1,false
5743008,048,PHYSICAL EDUCATION,061,D1,false
5743008,042,PHYSICS,051,D2,false
5743008,043,CHEMISTRY,058,D1,false
5743008,044,BIOLOGY,069,C1,false
5743008,500,WORK EXPERIENCE,---,B1,false
5743008,502,PHY & HEALTH EDUCA,---,A2,false
5743008,503,GENERAL STUDIES,---,B1,false
5743008,"",Result: PASS,"","",false
5743009,301,ENGLISH CORE,082,B1,false
5743009,302,HINDI CORE,082,A2,false
5743009,042,PHYSICS,052,D1,false
5743009,043,CHEMISTRY,056,D1,false
5743009,044,BIOLOGY,064,C2,false
5743009,500,WORK EXPERIENCE,---,B1,false
5743009,502,PHY & HEALTH EDUCA,---,A2,false
5743009,503,GENERAL STUDIES,---,A1,false
5743009,"",Result: PASS,"","",false
5743010,301,ENGLISH CORE,040,D2,false
5743010,302,HINDI CORE,066,C1,false
5743010,042,PHYSICS,053,D1,false
5743010,043,CHEMISTRY,038FT,E,false
5743010,044,BIOLOGY,071,C1,false
5743010,500,WORK EXPERIENCE,---,A1,false
