5632000,301,ENGLISH CORE,051,D1,false
5632000,042,PHYSICS,057,C2,false
5632000,043,CHEMISTRY,052,D2,false
5632000,041,MATHEMATICS,014F,E,false
5632000,048,PHYSICAL EDUCATION,079,B1,false
5632000,500,WORK EXPERIENCE,---,B2,false
5632000,502,PHY & HEALTH EDUCA,---,B2,false
5632000,503,GENERAL STUDIES,---,B2,false
5632000,"",Result: COMP,"","",false
5632001,301,ENGLISH CORE,040,D2,false
5632001,042,PHYSICS,036FT,E,false
5632001,043,CHEMISTRY,035FT,E,false
5632001,041,MATHEMATICS,003F,E,false
5632001,048,PHYSICAL EDUCATION,027FT,E,false
5632001,"",Result: FAIL,"","",false
5632002,301,ENGLISH CORE,053,C2,false
5632002,044,BIOLOGY,072,C1,false
5632002,042,PHYSICS,052,D1,false
5632002,043,CHEMISTRY,051,D2,false
5632002,048,PHYSICAL EDUCATION,061,D1,false
5632002,"",Result: PASS,"","",false
5632003,301,ENGLISH CORE,058,C2,false
5632003,041,MATHEMATICS,006F,E,false
5632003,042,PHYSICS,034FT,E,false
5632003,043,CHEMISTRY,042FT,E,false
5632003,048,PHYSICAL EDUCATION,066,C2,false
5632003,"",Result: FAIL,"","",false
5632004,301,ENGLISH CORE,075,B2,false
5632004,042,PHYSICS,060,C1,false
5632004,043,CHEMISTRY,053,D2,false
5632004,041,MATHEMATICS,006F,E,false
5632004,083,COMPUTER SCIENCE,066,C2,false
5632004,"",Result: COMP,"","",false
5632005,301,ENGLISH CORE,049,D1,false
5632005,042,PHYSICS,032FT,E,false
5632005,043,CHEMISTRY,037FT,E,false
5632005,041,MATHEMATICS,016F,E,false
5632005,048,PHYSICAL EDUCATION,054,D2,false
5632005,"",Result: FAIL,"","",false
5632006,301,ENGLISH CORE,068,C1,false
5632006,042,PHYSICS,037FT,E,false
5632006,043,CHEMISTRY,028FT,E,false
5632006,044,BIOLOGY,035FT,E,false
5632006,048,PHYSICAL EDUCATION,025FT,E,false
5632006,"",Result: FAIL,"","",false
5632007,301,ENGLISH CORE,053,C2,false
5632007,042,PHYSICS,032FT,E,false
5632007,043,CHEMISTRY,035FT,E,false
5632007,044,BIOLOGY,054,D2,false
5632007,048,PHYSICAL EDUCATION,056,D1,false
5632007,"",Result: FAIL,"","",false
5632008,301,ENGLISH CORE,060,C2,false
5632008,042,PHYSICS,060,C1,false
5632008,043,CHEMISTRY,053,D2,false
5632008,044,BIOLOGY,061,C2,false
5632008,048,PHYSICAL EDUCATION,074,B2,false
5632008,"",Result: PASS,"","",false
5632009,301,ENGLISH CORE,073,B2,false
5632009,041,MATHEMATICS,010F,E,false
5632009,042,PHYSICS,057,C2,false
5632009,043,CHEMISTRY,055,D1,false
5632009,048,PHYSICAL EDUCATION,072,B2,false
5632009,"",Result: COMP,"","",false
5632010,301,ENGLISH CORE,017F,E,false
