5651000,301,ENGLISH CORE,049,D1
5651000,030,ECONOMICS,042,C2
5651000,054,BUSINESS STUDIES,065,C1
5651000,055,ACCOUNTANCY,044,D2
5651000,041,MATHEMATICS,004F,E
5651000,500,WORK EXPERIENCE,---,B1
5651000,502,PHY & HEALTH EDUCA,---,B1
5651000,503,GENERAL STUDIES,---,B2
5651000,"",Result: COMP,"",""
5651001,301,ENGLISH CORE,046,D1
5651001,030,ECONOMICS,057,B2
5651001,054,BUSINESS STUDIES,079,B1
5651001,055,ACCOUNTANCY,055,C2
5651001,041,MATHEMATICS,033,D2
5651001,500,WORK EXPERIENCE,---,B2
5651001,502,PHY & HEALTH EDUCA,---,B2
5651001,503,GENERAL STUDIES,---,B1
5651001,"",Result: PASS,"",""
5651002,301,ENGLISH CORE,061,C1
5651002,030,ECONOMICS,054,B2
5651002,054,BUSINESS STUDIES,076,B1
5651002,055,ACCOUNTANCY,061,C1
5651002,041,MATHEMATICS,033,D2
5651002,500,WORK EXPERIENCE,---,A2
5651002,502,PHY & HEALTH EDUCA,---,A1
5651002,503,GENERAL STUDIES,---,A2
5651002,"",Result: PASS,"",""
5651003,301,ENGLISH CORE,052,C2
5651003,030,ECONOMICS,054,B2
5651003,054,BUSINESS STUDIES,047,D1
5651003,055,ACCOUNTANCY,019FT,E
5651003,067,MULTIMEDIA & WEB T,036FT,E
5651003,500,WORK EXPERIENCE,---,B1
5651003,502,PHY & HEALTH EDUCA,---,B1
5651003,503,GENERAL STUDIES,---,A2
5651003,"",Result: FAIL,"",""
5651004,301,ENGLISH CORE,052,C2
5651004,030,ECONOMICS,042,C2
5651004,054,BUSINESS STUDIES,047,D1
5651004,055,ACCOUNTANCY,022FT,E
5651004,048,PHYSICAL EDUCATION,051,D2
5651004,500,WORK EXPERIENCE,---,A2
5651004,502,PHY & HEALTH EDUCA,---,A1
5651004,503,GENERAL STUDIES,---,A2
5651004,"",Result: COMP,"",""
5651005,301,ENGLISH CORE,040,D2
5651005,030,ECONOMICS,033,D2
5651005,054,BUSINESS STUDIES,038,D2
5651005,055,ACCOUNTANCY,054,C2
5651005,067,MULTIMEDIA & WEB T,037FT,E
5651005,500,WORK EXPERIENCE,---,A2
5651005,502,PHY & HEALTH EDUCA,---,A2
5651005,503,GENERAL STUDIES,---,A1
5651005,"",Result: COMP,"",""
5651006,301,ENGLISH CORE,017F,E
5651006,030,ECONOMICS,041,C2
5651006,054,BUSINESS STUDIES,010FT,E
5651006,055,ACCOUNTANCY,018FT,E
5651006,048,PHYSICAL EDUCATION,054,D2
5651006,500,WORK EXPERIENCE,---,B2
5651006,502,PHY & HEALTH EDUCA,---,B2
5651006,503,GENERAL STUDIES,---,A2
5651006,"",Result: FAIL,"",""
5651007,301,ENGLISH CORE,008F,E
5651007,030,ECONOMICS,003F,E
5651007,054,BUSINESS STUDIES,044,D2
5651007,055,ACCOUNTANCY,019FT,E
5651007,048,PHYSICAL EDUCATION,040FT,E
5651007,500,WORK EXPERIENCE,---,B1
5651007,502,PHY & HEALTH EDUCA,---,B2
5651007,503,GENERAL STUDIES,---,B1
5651007,"",Result: FAIL,"",""
5651008,301,ENGLISH CORE,061,C1
5651008,030,ECONOMICS,043,C2
5651008,054,BUSINESS STUDIES,065,C1
5651008,055,ACCOUNTANCY,057,C1
5651008,041,MATHEMATICS,007F,E
5651008,500,WORK EXPERIENCE,---,A1
5651008,502,PHY & HEALTH EDUCA,---,A1
5651008,503,GENERAL STUDIES,---,A2
5651008,"",Result: COMP,"",""
5651009,301,ENGLISH CORE,041,D2
5651009,030,ECONOMICS,008F,E
5651009,054,BUSINESS STUDIES,054,C2
5651009,055,ACCOUNTANCY,018FT,E
5651009,048,PHYSICAL EDUCATION,052,D2
5651009,500,WORK EXPERIENCE,---,C1
5651009,502,PHY & HEALTH EDUCA,---,B1
5651009,503,GENERAL STUDIES,---,B1
5651009,"",Result: FAIL,"",""
5651010,301,ENGLISH CORE,068,C1
5651010,030,ECONOMICS,048,C1
5651010,054,BUSINESS STUDIES,089,A2
5651010,055,ACCOUNTANCY,043,D2
5651010,048,PHYSICAL EDUCATION,052,D2
5651010,500,WORK EXPERIENCE,---,A2
5651010,502,PHY & HEALTH EDUCA,---,A1
5651010,503,GENERAL STUDIES,---,A2
5651010,"",Result: PASS,"",""
5651011,301,ENGLISH CORE,041,D2
5651011,030,ECONOMICS,005F,E
5651011,054,BUSINESS STUDIES,060,C1
5651011,055,ACCOUNTANCY,025FT,E
5651011,041,MATHEMATICS,002F,E
5651011,500,WORK EXPERIENCE,---,A2
5651011,502,PHY & HEALTH EDUCA,---,A1
5651011,503,GENERAL STUDIES,---,A1
5651011,"",Result: FAIL,"",""
5651012,301,ENGLISH CORE,041,D2
5651012,030,ECONOMICS,041,C2
5651012,054,BUSINESS STUDIES,076,B1
5651012,055,ACCOUNTANCY,042,D2
5651012,067,MULTIMEDIA & WEB T,043,D2
5651012,500,WORK EXPERIENCE,---,C1
5651012,502,PHY & HEALTH EDUCA,---,B1
5651012,503,GENERAL STUDIES,---,B1
5651012,"",Result: PASS,"",""
5651013,301,ENGLISH CORE,046,D1
5651013,030,ECONOMICS,033,D2
5651013,054,BUSINESS STUDIES,038,D2
5651013,055,ACCOUNTANCY,045,D1
5651013,041,MATHEMATICS,005F,E
5651013,500,WORK EXPERIENCE,---,B2
5651013,502,PHY & HEALTH EDUCA,---,B1
5651013,503,GENERAL STUDIES,---,C1
5651013,"",Result: COMP,"",""
5651014,301,ENGLISH CORE,065,C1
5651014,030,ECONOMICS,068,B1
5651014,054,BUSINESS STUDIES,057,C2
5651014,055,ACCOUNTANCY,061,C1
5651014,048,PHYSICAL EDUCATION,062,C2
5651014,500,WORK EXPERIENCE,---,C1
5651014,502,PHY & HEALTH EDUCA,---,B1
5651014,503,GENERAL STUDIES,---,B2
5651014,"",Result: PASS,"",""
5651015,301,ENGLISH CORE,040,D2
5651015,030,ECONOMICS,004F,E
5651015,054,BUSINESS STUDIES,044,D2
5651015,055,ACCOUNTANCY,021FT,E
5651015,041,MATHEMATICS,006F,E
5651015,500,WORK EXPERIENCE,---,C2
5651015,502,PHY & HEALTH EDUCA,---,C1
5651015,503,GENERAL STUDIES,---,C1
5651015,"",Result: FAIL,"",""
5651016,301,ENGLISH CORE,060,C2
5651016,030,ECONOMICS,033,D2
5651016,054,BUSINESS STUDIES,055,C2
5651016,055,ACCOUNTANCY,044,D2
5651016,048,PHYSICAL EDUCATION,052,D2
5651016,500,WORK EXPERIENCE,---,A2
5651016,502,PHY & HEALTH EDUCA,---,A1
5651016,503,GENERAL STUDIES,---,A2
5651016,"",Result: PASS,"",""
5651017,301,ENGLISH CORE,045,D1
5651017,030,ECONOMICS,052,C1
5651017,054,BUSINESS STUDIES,073,B2
5651017,055,ACCOUNTANCY,044,D2
5651017,048,PHYSICAL EDUCATION,054,D2
5651017,500,WORK EXPERIENCE,---,A2
5651017,502,PHY & HEALTH EDUCA,---,B2
5651017,503,GENERAL STUDIES,---,B2
5651017,"",Result: PASS,"",""
5651018,301,ENGLISH CORE,010F,E
5651018,030,ECONOMICS,009F,E
5651018,054,BUSINESS STUDIES,009FT,E
5651018,055,ACCOUNTANCY,021FT,E
5651018,048,PHYSICAL EDUCATION,033FT,E
5651018,500,WORK EXPERIENCE,---,B1
5651018,502,PHY & HEALTH EDUCA,---,B2
5651018,503,GENERAL STUDIES,---,B1
5651018,"",Result: FAIL,"",""
5651019,301,ENGLISH CORE,053,C2
5651019,030,ECONOMICS,033,D2
5651019,054,BUSINESS STUDIES,056,C2
5651019,055,ACCOUNTANCY,054,C2
5651019,048,PHYSICAL EDUCATION,053,D2
5651019,500,WORK EXPERIENCE,---,A2
5651019,502,PHY & HEALTH EDUCA,---,A1
5651019,503,GENERAL STUDIES,---,A1
5651019,"",Result: PASS,"",""
5651020,301,ENGLISH CORE,010F,E
5651020,030,ECONOMICS,001F,E
5651020,054,BUSINESS STUDIES,008FT,E
5651020,055,ACCOUNTANCY,017FT,E
5651020,048,PHYSICAL EDUCATION,047FT,E
5651020,500,WORK EXPERIENCE,---,A1
5651020,502,PHY & HEALTH EDUCA,---,A2
5651020,503,GENERAL STUDIES,---,A1
5651020,"",Result: FAIL,"",""
5651021,301,ENGLISH CORE,018F,E
5651021,030,ECONOMICS,041,C2
5651021,054,BUSINESS STUDIES,014FT,E
5651021,055,ACCOUNTANCY,016FT,E
